utc_timestamp,AT_temperature,AT_radiation_direct_horizontal,AT_radiation_diffuse_horizontal
2015-01-01T00:00:00Z,-6.503,0,0
2015-01-01T01:00:00Z,-6.458,0,0
2015-01-01T02:00:00Z,-6.253,0,0
2015-01-01T03:00:00Z,-5.908,0,0
2015-01-01T04:00:00Z,-5.516,0,0
2015-01-01T05:00:00Z,-5.148,0,0
2015-01-01T06:00:00Z,-4.841,0.00904127019453,0.311158729805
2015-01-01T07:00:00Z,-4.179,1.56134506095,25.963854939
2015-01-01T08:00:00Z,-2.807,7.54672425038,75.0442757496
2015-01-01T09:00:00Z,-1.315,17.2072923015,116.917107699
2015-01-01T10:00:00Z,-0.051,35.4288868896,146.89231311
2015-01-01T11:00:00Z,0.791,58.5237641343,151.472135866
2015-01-01T12:00:00Z,1.234,59.1382925416,131.958607458
2015-01-01T13:00:00Z,1.186,32.5552140738,95.5055859262
2015-01-01T14:00:00Z,0.46,6.61824046231,38.6152595377
2015-01-01T15:00:00Z,-0.586,0.160001313443,1.31469868656
2015-01-01T16:00:00Z,-1.445,0,0
2015-01-01T17:00:00Z,-1.879,0,0
2015-01-01T18:00:00Z,-2.239,0,0
2015-01-01T19:00:00Z,-2.376,0,0
2015-01-01T20:00:00Z,-2.551,0,0
2015-01-01T21:00:00Z,-2.739,0,0
2015-01-01T22:00:00Z,-2.716,0,0
2015-01-01T23:00:00Z,-2.599,0,0
2015-01-02T00:00:00Z,-2.383,0,0
2015-01-02T01:00:00Z,-2.1,0,0
2015-01-02T02:00:00Z,-1.744,0,0
2015-01-02T03:00:00Z,-1.549,0,0
2015-01-02T04:00:00Z,-1.68,0,0
2015-01-02T05:00:00Z,-1.849,0,0
2015-01-02T06:00:00Z,-2.036,0.0717794053169,0.631020594683
2015-01-02T07:00:00Z,-1.411,13.7907739951,37.5356260049
2015-01-02T08:00:00Z,0.513,68.0748247892,80.9343752108
2015-01-02T09:00:00Z,2.151,136.944035972,97.401864028
2015-01-02T10:00:00Z,3.286,193.061796877,97.0962031234
2015-01-02T11:00:00Z,4.013,192.04296338,99.15273662
2015-01-02T12:00:00Z,4.081,109.194862575,112.907337425
2015-01-02T13:00:00Z,3.183,21.2788373254,89.0073626746
2015-01-02T14:00:00Z,2.012,1.56234810161,25.8722518984
2015-01-02T15:00:00Z,1.385,0.0195151753508,0.629384824649
2015-01-02T16:00:00Z,1.386,0,0
2015-01-02T17:00:00Z,1.564,0,0
2015-01-02T18:00:00Z,1.663,0,0
2015-01-02T19:00:00Z,1.559,0,0
2015-01-02T20:00:00Z,1.244,0,0
2015-01-02T21:00:00Z,0.775,0,0
2015-01-02T22:00:00Z,0.363,0,0
2015-01-02T23:00:00Z,0.034,0,0
2015-01-03T00:00:00Z,-0.292,0,0
2015-01-03T01:00:00Z,-0.555,0,0
2015-01-03T02:00:00Z,-0.892,0,0
2015-01-03T03:00:00Z,-1.237,0,0
2015-01-03T04:00:00Z,-1.493,0,0
2015-01-03T05:00:00Z,-1.641,0,0
2015-01-03T06:00:00Z,-1.763,0.0362991638451,0.627500836155
2015-01-03T07:00:00Z,-1.466,4.52911380929,36.5321861907
2015-01-03T08:00:00Z,-0.34,15.5224955733,90.9246044267
2015-01-03T09:00:00Z,0.733,26.7715691388,131.923630861
2015-01-03T10:00:00Z,1.425,29.9468630184,153.714936982
2015-01-03T11:00:00Z,1.608,10.4805715718,124.688128428
2015-01-03T12:00:00Z,1.274,2.96963179817,77.2136682018
2015-01-03T13:00:00Z,0.847,1.15128403856,44.2434159614
2015-01-03T14:00:00Z,0.327,0.28412127874,15.0953787213
2015-01-03T15:00:00Z,-0.142,0.00647754202479,0.443022457975
2015-01-03T16:00:00Z,-0.334,0,0
2015-01-03T17:00:00Z,-0.386,0,0
2015-01-03T18:00:00Z,-0.402,0,0
2015-01-03T19:00:00Z,-0.349,0,0
2015-01-03T20:00:00Z,-0.432,0,0
2015-01-03T21:00:00Z,-0.515,0,0
2015-01-03T22:00:00Z,-0.56,0,0
2015-01-03T23:00:00Z,-0.698,0,0
2015-01-04T00:00:00Z,-0.714,0,0
2015-01-04T01:00:00Z,-0.609,0,0
2015-01-04T02:00:00Z,-0.808,0,0
2015-01-04T03:00:00Z,-1.085,0,0
2015-01-04T04:00:00Z,-1.223,0,0
2015-01-04T05:00:00Z,-1.413,0,0
2015-01-04T06:00:00Z,-1.581,0.0698008228832,0.741199177117
2015-01-04T07:00:00Z,-1.368,9.07596443635,38.3729355636
2015-01-04T08:00:00Z,-0.723,40.855727932,91.413572068
2015-01-04T09:00:00Z,-0.085,72.8443929376,125.067107062
2015-01-04T10:00:00Z,0.339,97.9162628611,140.745037139
2015-01-04T11:00:00Z,0.515,94.7549563774,142.841143623
2015-01-04T12:00:00Z,0.39,59.8162907478,130.759509252
2015-01-04T13:00:00Z,0.019,20.5001136286,91.3414863714
2015-01-04T14:00:00Z,-0.563,4.21176518848,36.3596348115
2015-01-04T15:00:00Z,-1.259,0.0487143420809,1.00318565792
2015-01-04T16:00:00Z,-1.558,0,0
2015-01-04T17:00:00Z,-1.673,0,0
2015-01-04T18:00:00Z,-1.686,0,0
2015-01-04T19:00:00Z,-1.744,0,0
2015-01-04T20:00:00Z,-1.871,0,0
2015-01-04T21:00:00Z,-2.027,0,0
2015-01-04T22:00:00Z,-2.172,0,0
2015-01-04T23:00:00Z,-2.317,0,0
2015-01-05T00:00:00Z,-2.499,0,0
2015-01-05T01:00:00Z,-2.738,0,0
2015-01-05T02:00:00Z,-3.017,0,0
2015-01-05T03:00:00Z,-3.248,0,0
2015-01-05T04:00:00Z,-3.338,0,0
2015-01-05T05:00:00Z,-3.37,0,0
2015-01-05T06:00:00Z,-3.3,0.0432382188798,0.70646178112
2015-01-05T07:00:00Z,-2.74,5.08596288726,36.6533371127
2015-01-05T08:00:00Z,-1.666,15.977382722,88.254517278
2015-01-05T09:00:00Z,-0.74,26.5969594941,126.756240506
2015-01-05T10:00:00Z,-0.197,36.8347851738,149.382414826
2015-01-05T11:00:00Z,0.032,40.0737387967,151.175561203
2015-01-05T12:00:00Z,0.055,34.118415742,132.459384258
2015-01-05T13:00:00Z,-0.169,20.4548894623,94.4006105377
2015-01-05T14:00:00Z,-0.842,5.67684657349,39.2992534265
2015-01-05T15:00:00Z,-1.774,0.248494274827,1.77370572517
2015-01-05T16:00:00Z,-2.154,0,0
2015-01-05T17:00:00Z,-2.343,0,0
2015-01-05T18:00:00Z,-2.492,0,0
2015-01-05T19:00:00Z,-2.662,0,0
2015-01-05T20:00:00Z,-2.852,0,0
2015-01-05T21:00:00Z,-3.093,0,0
2015-01-05T22:00:00Z,-3.274,0,0
2015-01-05T23:00:00Z,-3.493,0,0
2015-01-06T00:00:00Z,-3.767,0,0
2015-01-06T01:00:00Z,-4.035,0,0
2015-01-06T02:00:00Z,-4.232,0,0
2015-01-06T03:00:00Z,-4.423,0,0
2015-01-06T04:00:00Z,-4.551,0,0
2015-01-06T05:00:00Z,-4.698,0,0
2015-01-06T06:00:00Z,-4.911,0.15810283079,0.92639716921
2015-01-06T07:00:00Z,-4.389,25.5952702013,35.8842297987
2015-01-06T08:00:00Z,-2.565,115.758996691,59.1602033089
2015-01-06T09:00:00Z,-0.602,213.866498526,60.0467014739
2015-01-06T10:00:00Z,0.484,272.422867306,57.9579326945
2015-01-06T11:00:00Z,0.994,278.156631149,56.3176688511
2015-01-06T12:00:00Z,1.09,232.502671443,54.2774285566
2015-01-06T13:00:00Z,0.657,142.987786639,50.7093133608
2015-01-06T14:00:00Z,-1.148,38.2396733403,35.2511266597
2015-01-06T15:00:00Z,-3.2,0.464005393246,1.75219460675
2015-01-06T16:00:00Z,-4.246,0,0
2015-01-06T17:00:00Z,-4.918,0,0
2015-01-06T18:00:00Z,-5.407,0,0
2015-01-06T19:00:00Z,-5.829,0,0
2015-01-06T20:00:00Z,-6.163,0,0
2015-01-06T21:00:00Z,-6.303,0,0
2015-01-06T22:00:00Z,-6.401,0,0
2015-01-06T23:00:00Z,-6.472,0,0
2015-01-07T00:00:00Z,-6.522,0,0
2015-01-07T01:00:00Z,-6.492,0,0
2015-01-07T02:00:00Z,-6.315,0,0
2015-01-07T03:00:00Z,-6.26,0,0
2015-01-07T04:00:00Z,-6.418,0,0
2015-01-07T05:00:00Z,-6.736,0,0
2015-01-07T06:00:00Z,-6.979,0.0459694017445,0.811630598255
2015-01-07T07:00:00Z,-6.518,5.0505292487,37.1963707513
2015-01-07T08:00:00Z,-4.728,21.7593452205,92.7651547795
2015-01-07T09:00:00Z,-2.868,38.7264678358,131.376432164
2015-01-07T10:00:00Z,-1.61,60.0435939924,152.262306008
2015-01-07T11:00:00Z,-0.651,80.2071876435,151.517512356
2015-01-07T12:00:00Z,-0.125,61.1791678926,134.690932107
2015-01-07T13:00:00Z,-0.164,25.3881524377,96.6105475623
2015-01-07T14:00:00Z,-1.017,5.85149501611,40.7271049839
2015-01-07T15:00:00Z,-2.315,0.133040793259,1.66015920674
2015-01-07T16:00:00Z,-2.867,0,0
2015-01-07T17:00:00Z,-3.226,0,0
2015-01-07T18:00:00Z,-3.542,0,0
2015-01-07T19:00:00Z,-3.823,0,0
2015-01-07T20:00:00Z,-4.06,0,0
2015-01-07T21:00:00Z,-4.261,0,0
2015-01-07T22:00:00Z,-4.395,0,0
2015-01-07T23:00:00Z,-4.499,0,0
2015-01-08T00:00:00Z,-4.576,0,0
2015-01-08T01:00:00Z,-4.559,0,0
2015-01-08T02:00:00Z,-4.422,0,0
2015-01-08T03:00:00Z,-4.344,0,0
2015-01-08T04:00:00Z,-4.187,0,0
2015-01-08T05:00:00Z,-4.011,0,0
2015-01-08T06:00:00Z,-3.845,0.0254725752266,0.697727424773
2015-01-08T07:00:00Z,-3.228,2.56411911889,32.1159808811
2015-01-08T08:00:00Z,-1.793,14.4924735256,88.7420264744
2015-01-08T09:00:00Z,-0.473,34.1365443694,131.826555631
2015-01-08T10:00:00Z,0.571,60.1596348569,154.212165143
2015-01-08T11:00:00Z,1.268,77.5471618964,153.014738104
2015-01-08T12:00:00Z,1.615,69.3507913402,134.36140866
2015-01-08T13:00:00Z,1.483,39.1771901609,99.9508098391
2015-01-08T14:00:00Z,0.64,7.80628529012,43.5556147099
2015-01-08T15:00:00Z,-0.276,0.152164271797,1.8164357282
2015-01-08T16:00:00Z,-0.469,0,0
2015-01-08T17:00:00Z,-0.514,0,0
2015-01-08T18:00:00Z,-0.553,0,0
2015-01-08T19:00:00Z,-0.513,0,0
2015-01-08T20:00:00Z,-0.408,0,0
2015-01-08T21:00:00Z,-0.281,0,0
2015-01-08T22:00:00Z,-0.025,0,0
2015-01-08T23:00:00Z,0.334,0,0
2015-01-09T00:00:00Z,0.564,0,0
2015-01-09T01:00:00Z,0.579,0,0
2015-01-09T02:00:00Z,0.381,0,0
2015-01-09T03:00:00Z,0.167,0,0
2015-01-09T04:00:00Z,-0.125,0,0
2015-01-09T05:00:00Z,-0.602,0,0
2015-01-09T06:00:00Z,-0.746,0.0571135137187,1.10588648628
2015-01-09T07:00:00Z,0.078,1.45448357116,28.4145164288
2015-01-09T08:00:00Z,1.178,4.06430758708,65.9808924129
2015-01-09T09:00:00Z,2.583,34.3916505432,138.747349457
2015-01-09T10:00:00Z,3.759,83.0449128915,159.488487108
2015-01-09T11:00:00Z,4.272,56.5219955505,162.34620445
2015-01-09T12:00:00Z,4.045,15.8976449892,123.525455011
2015-01-09T13:00:00Z,3.564,5.69279217544,77.1441078246
2015-01-09T14:00:00Z,3.152,1.37450650375,30.0976934962
2015-01-09T15:00:00Z,2.897,0.0213565015551,0.954643498445
2015-01-09T16:00:00Z,2.941,0,0
2015-01-09T17:00:00Z,3.181,0,0
2015-01-09T18:00:00Z,3.546,0,0
2015-01-09T19:00:00Z,3.767,0,0
2015-01-09T20:00:00Z,3.901,0,0
2015-01-09T21:00:00Z,3.981,0,0
2015-01-09T22:00:00Z,4.02,0,0
2015-01-09T23:00:00Z,3.989,0,0
2015-01-10T00:00:00Z,4.043,0,0
2015-01-10T01:00:00Z,4.189,0,0
2015-01-10T02:00:00Z,4.484,0,0
2015-01-10T03:00:00Z,4.979,0,0
2015-01-10T04:00:00Z,5.655,0,0
2015-01-10T05:00:00Z,6.573,0,0
2015-01-10T06:00:00Z,7.368,0.0399909809719,0.924109019028
2015-01-10T07:00:00Z,7.969,3.05523830141,33.6227616986
2015-01-10T08:00:00Z,8.777,22.910436852,94.262563148
2015-01-10T09:00:00Z,9.61,61.2053907582,132.549509242
2015-01-10T10:00:00Z,10.311,107.535885891,143.233414109
2015-01-10T11:00:00Z,10.756,126.03325524,136.93614476
2015-01-10T12:00:00Z,10.929,114.973326453,119.726973547
2015-01-10T13:00:00Z,10.641,62.1329173487,95.4295826513
2015-01-10T14:00:00Z,9.792,13.1516664363,47.0168335637
2015-01-10T15:00:00Z,8.78,0.233546536652,2.21735346335
2015-01-10T16:00:00Z,8.361,0,0
2015-01-10T17:00:00Z,8.143,0,0
2015-01-10T18:00:00Z,8.012,0,0
2015-01-10T19:00:00Z,7.925,0,0
2015-01-10T20:00:00Z,7.845,0,0
2015-01-10T21:00:00Z,7.689,0,0
2015-01-10T22:00:00Z,7.429,0,0
2015-01-10T23:00:00Z,7.003,0,0
2015-01-11T00:00:00Z,6.303,0,0
2015-01-11T01:00:00Z,5.287,0,0
2015-01-11T02:00:00Z,4.195,0,0
2015-01-11T03:00:00Z,3.274,0,0
2015-01-11T04:00:00Z,2.71,0,0
2015-01-11T05:00:00Z,2.363,0,0
2015-01-11T06:00:00Z,2.132,0.011629706982,0.682870293018
2015-01-11T07:00:00Z,1.993,0.323797221096,16.9932027789
2015-01-11T08:00:00Z,2.024,1.08673292594,45.2044670741
2015-01-11T09:00:00Z,1.975,2.54962944761,77.5693705524
2015-01-11T10:00:00Z,1.858,5.14161953197,107.894080468
2015-01-11T11:00:00Z,1.704,10.3767473538,133.292352646
2015-01-11T12:00:00Z,1.392,11.9843775748,125.925922425
2015-01-11T13:00:00Z,0.967,5.51338426781,81.6315157322
2015-01-11T14:00:00Z,0.519,1.56524140287,33.9019585971
2015-01-11T15:00:00Z,0.025,0.0478842441296,1.63781575587
2015-01-11T16:00:00Z,-0.333,0,0
2015-01-11T17:00:00Z,-0.643,0,0
2015-01-11T18:00:00Z,-0.866,0,0
2015-01-11T19:00:00Z,-1.035,0,0
2015-01-11T20:00:00Z,-1.1,0,0
2015-01-11T21:00:00Z,-1.093,0,0
2015-01-11T22:00:00Z,-1.064,0,0
2015-01-11T23:00:00Z,-1.06,0,0
2015-01-12T00:00:00Z,-1.031,0,0
2015-01-12T01:00:00Z,-0.999,0,0
2015-01-12T02:00:00Z,-0.905,0,0
2015-01-12T03:00:00Z,-0.74,0,0
2015-01-12T04:00:00Z,-0.681,0,0
2015-01-12T05:00:00Z,-0.673,0,0
2015-01-12T06:00:00Z,-0.624,0.0957199722524,1.52348002775
2015-01-12T07:00:00Z,-0.111,5.0456440851,41.0754559149
2015-01-12T08:00:00Z,1.041,20.7053705569,97.8536294431
2015-01-12T09:00:00Z,2.027,46.3526254993,140.467974501
2015-01-12T10:00:00Z,2.725,63.887288347,162.270911653
2015-01-12T11:00:00Z,3.013,38.7425420908,158.600957909
2015-01-12T12:00:00Z,2.909,17.2789210678,126.474278932
2015-01-12T13:00:00Z,2.493,7.44206780147,82.8876321985
2015-01-12T14:00:00Z,1.631,2.4383680883,36.1172319117
2015-01-12T15:00:00Z,0.475,0.177110175763,2.56018982424
2015-01-12T16:00:00Z,0.07,0,0
2015-01-12T17:00:00Z,-0.111,0,0
2015-01-12T18:00:00Z,-0.275,0,0
2015-01-12T19:00:00Z,-0.576,0,0
2015-01-12T20:00:00Z,-1.033,0,0
2015-01-12T21:00:00Z,-1.516,0,0
2015-01-12T22:00:00Z,-1.754,0,0
2015-01-12T23:00:00Z,-1.767,0,0
2015-01-13T00:00:00Z,-1.584,0,0
2015-01-13T01:00:00Z,-1.369,0,0
2015-01-13T02:00:00Z,-1.111,0,0
2015-01-13T03:00:00Z,-0.96,0,0
2015-01-13T04:00:00Z,-1.068,0,0
2015-01-13T05:00:00Z,-1.248,0,0
2015-01-13T06:00:00Z,-1.191,0.512878098255,2.01392190174
2015-01-13T07:00:00Z,0.338,46.8610638927,34.6673361073
2015-01-13T08:00:00Z,3.262,166.525030427,43.8141695733
2015-01-13T09:00:00Z,5.544,263.67334237,45.7789576304
2015-01-13T10:00:00Z,6.792,317.339006211,46.5287937895
2015-01-13T11:00:00Z,7.338,316.991910861,47.3329891387
2015-01-13T12:00:00Z,7.201,264.733259488,47.4947405122
2015-01-13T13:00:00Z,6.01,169.644554436,45.792245564
2015-01-13T14:00:00Z,3.271,53.7702955643,35.7709044357
2015-01-13T15:00:00Z,0.45,1.15053981086,3.15256018914
2015-01-13T16:00:00Z,-0.463,0,0
2015-01-13T17:00:00Z,-0.579,0,0
2015-01-13T18:00:00Z,-0.527,0,0
2015-01-13T19:00:00Z,-0.366,0,0
2015-01-13T20:00:00Z,-0.233,0,0
2015-01-13T21:00:00Z,-0.106,0,0
2015-01-13T22:00:00Z,-0.082,0,0
2015-01-13T23:00:00Z,-0.3,0,0
2015-01-14T00:00:00Z,-0.325,0,0
2015-01-14T01:00:00Z,-0.235,0,0
2015-01-14T02:00:00Z,-0.002,0,0
2015-01-14T03:00:00Z,0.364,0,0
2015-01-14T04:00:00Z,0.585,0,0
2015-01-14T05:00:00Z,0.455,0,0
2015-01-14T06:00:00Z,0.211,0.207230371442,2.23236962856
2015-01-14T07:00:00Z,0.773,8.90398903556,47.8309109644
2015-01-14T08:00:00Z,2.252,26.845907187,103.724892813
2015-01-14T09:00:00Z,3.555,41.3724775863,144.422622414
2015-01-14T10:00:00Z,4.345,31.2697648097,157.73183519
2015-01-14T11:00:00Z,4.57,20.3512267955,147.826573205
2015-01-14T12:00:00Z,4.354,13.5243015804,124.20919842
2015-01-14T13:00:00Z,3.711,6.04338474039,81.2951152596
2015-01-14T14:00:00Z,2.542,1.41050513775,32.0963948622
2015-01-14T15:00:00Z,1.638,0.0404988590365,1.62300114096
2015-01-14T16:00:00Z,1.353,0,0
2015-01-14T17:00:00Z,1.114,0,0
2015-01-14T18:00:00Z,0.999,0,0
2015-01-14T19:00:00Z,0.953,0,0
2015-01-14T20:00:00Z,0.814,0,0
2015-01-14T21:00:00Z,0.742,0,0
2015-01-14T22:00:00Z,0.461,0,0
2015-01-14T23:00:00Z,0.132,0,0
2015-01-15T00:00:00Z,-0.443,0,0
2015-01-15T01:00:00Z,-1.151,0,0
2015-01-15T02:00:00Z,-1.752,0,0
2015-01-15T03:00:00Z,-2.166,0,0
2015-01-15T04:00:00Z,-2.428,0,0
2015-01-15T05:00:00Z,-2.545,0,0
2015-01-15T06:00:00Z,-2.325,0.465124019402,2.7590759806
2015-01-15T07:00:00Z,-0.685,14.7823980988,49.2531019012
2015-01-15T08:00:00Z,1.335,30.7511156182,100.477984382
2015-01-15T09:00:00Z,2.447,50.3298055443,137.663294456
2015-01-15T10:00:00Z,3.36,100.751004379,153.387795621
2015-01-15T11:00:00Z,4.023,98.173460415,154.141839585
2015-01-15T12:00:00Z,4.128,58.8703461724,141.354453828
2015-01-15T13:00:00Z,3.67,24.2925670545,101.318432945
2015-01-15T14:00:00Z,2.43,10.2080065453,50.8159934547
2015-01-15T15:00:00Z,0.542,0.423172580994,3.62752741901
2015-01-15T16:00:00Z,0.01,0,0
2015-01-15T17:00:00Z,-0.13,0,0
2015-01-15T18:00:00Z,-0.191,0,0
2015-01-15T19:00:00Z,-0.18,0,0
2015-01-15T20:00:00Z,-0.183,0,0
2015-01-15T21:00:00Z,-0.261,0,0
2015-01-15T22:00:00Z,-0.307,0,0
2015-01-15T23:00:00Z,-0.415,0,0
2015-01-16T00:00:00Z,-0.5,0,0
2015-01-16T01:00:00Z,-0.557,0,0
2015-01-16T02:00:00Z,-0.664,0,0
2015-01-16T03:00:00Z,-0.791,0,0
2015-01-16T04:00:00Z,-0.888,0,0
2015-01-16T05:00:00Z,-0.892,0,0
2015-01-16T06:00:00Z,-0.782,0.100797525082,1.84580247492
2015-01-16T07:00:00Z,0.275,8.17206014576,46.2739398542
2015-01-16T08:00:00Z,2.068,42.4360396148,101.221660385
2015-01-16T09:00:00Z,3.501,108.078417106,125.785582894
2015-01-16T10:00:00Z,4.824,177.26416426,122.17403574
2015-01-16T11:00:00Z,5.895,183.375745455,119.784954545
2015-01-16T12:00:00Z,6.403,139.414678722,116.197021278
2015-01-16T13:00:00Z,6.141,68.9101090395,99.7720909605
2015-01-16T14:00:00Z,4.665,14.250380548,52.945419452
2015-01-16T15:00:00Z,2.883,0.243197899365,3.16080210063
2015-01-16T16:00:00Z,2.309,0,0
2015-01-16T17:00:00Z,2.391,0,0
2015-01-16T18:00:00Z,2.488,0,0
2015-01-16T19:00:00Z,2.362,0,0
2015-01-16T20:00:00Z,2.102,0,0
2015-01-16T21:00:00Z,2.062,0,0
2015-01-16T22:00:00Z,2.098,0,0
2015-01-16T23:00:00Z,2.175,0,0
2015-01-17T00:00:00Z,2.321,0,0
2015-01-17T01:00:00Z,2.471,0,0
2015-01-17T02:00:00Z,2.486,0,0
2015-01-17T03:00:00Z,2.544,0,0
2015-01-17T04:00:00Z,2.467,0,0
2015-01-17T05:00:00Z,2.45,0,0
2015-01-17T06:00:00Z,2.319,0.0146936140435,1.05590638596
2015-01-17T07:00:00Z,2.363,0.420065618225,21.6280343818
2015-01-17T08:00:00Z,2.849,1.45317066428,55.1181293357
2015-01-17T09:00:00Z,3.427,3.02864711573,88.5110528843
2015-01-17T10:00:00Z,3.817,3.99175930576,105.978740694
2015-01-17T11:00:00Z,4.014,4.20164406555,108.449955934
2015-01-17T12:00:00Z,3.979,3.33763050016,92.9604694998
2015-01-17T13:00:00Z,3.606,1.68384647528,60.3799535247
2015-01-17T14:00:00Z,2.841,0.404894369143,22.3875056309
2015-01-17T15:00:00Z,2.026,0.019467274784,1.47913272522
2015-01-17T16:00:00Z,1.574,0,0
2015-01-17T17:00:00Z,1.212,0,0
2015-01-17T18:00:00Z,0.707,0,0
2015-01-17T19:00:00Z,0.227,0,0
2015-01-17T20:00:00Z,-0.109,0,0
2015-01-17T21:00:00Z,-0.38,0,0
2015-01-17T22:00:00Z,-0.637,0,0
2015-01-17T23:00:00Z,-0.886,0,0
2015-01-18T00:00:00Z,-1.116,0,0
2015-01-18T01:00:00Z,-1.188,0,0
2015-01-18T02:00:00Z,-1.25,0,0
2015-01-18T03:00:00Z,-1.339,0,0
2015-01-18T04:00:00Z,-1.521,0,0
2015-01-18T05:00:00Z,-1.716,0,0
2015-01-18T06:00:00Z,-1.884,0.143059826898,2.4693401731
2015-01-18T07:00:00Z,-1.197,6.81603955756,47.0755604424
2015-01-18T08:00:00Z,0.093,32.3562025272,105.444797473
2015-01-18T09:00:00Z,1.38,61.5862755633,141.845524437
2015-01-18T10:00:00Z,2.241,105.415497074,155.485802926
2015-01-18T11:00:00Z,2.767,117.272007649,152.023492351
2015-01-18T12:00:00Z,2.933,99.2991789229,136.524021077
2015-01-18T13:00:00Z,2.712,59.0138674421,107.091132558
2015-01-18T14:00:00Z,1.519,14.6817185734,55.6361814266
2015-01-18T15:00:00Z,-0.652,0.62244246493,4.80865753507
2015-01-18T16:00:00Z,-1.632,0,0
2015-01-18T17:00:00Z,-2.141,0,0
2015-01-18T18:00:00Z,-2.434,0,0
2015-01-18T19:00:00Z,-2.644,0,0
2015-01-18T20:00:00Z,-2.844,0,0
2015-01-18T21:00:00Z,-2.96,0,0
2015-01-18T22:00:00Z,-3.196,0,0
2015-01-18T23:00:00Z,-3.502,0,0
2015-01-19T00:00:00Z,-3.678,0,0
2015-01-19T01:00:00Z,-3.76,0,0
2015-01-19T02:00:00Z,-3.799,0,0
2015-01-19T03:00:00Z,-3.789,0,0
2015-01-19T04:00:00Z,-3.823,0,0
2015-01-19T05:00:00Z,-3.868,0,0
2015-01-19T06:00:00Z,-3.894,0.342276056205,3.2129239438
2015-01-19T07:00:00Z,-3.1,16.5640072424,50.8217927576
2015-01-19T08:00:00Z,-1.322,91.1002935018,88.8022064982
2015-01-19T09:00:00Z,0.594,188.385860834,91.421539166
2015-01-19T10:00:00Z,1.872,268.303275153,80.4378248467
2015-01-19T11:00:00Z,2.55,278.476761514,76.432538486
2015-01-19T12:00:00Z,2.771,232.751924403,74.3960755968
2015-01-19T13:00:00Z,2.464,138.712017112,72.4230828885
2015-01-19T14:00:00Z,0.962,35.6064076768,52.5402923232
2015-01-19T15:00:00Z,-1.149,1.20248654266,5.38451345734
2015-01-19T16:00:00Z,-2.257,0,0
2015-01-19T17:00:00Z,-2.941,0,0
2015-01-19T18:00:00Z,-3.357,0,0
2015-01-19T19:00:00Z,-3.621,0,0
2015-01-19T20:00:00Z,-3.785,0,0
2015-01-19T21:00:00Z,-3.838,0,0
2015-01-19T22:00:00Z,-3.943,0,0
2015-01-19T23:00:00Z,-3.998,0,0
2015-01-20T00:00:00Z,-3.901,0,0
2015-01-20T01:00:00Z,-3.682,0,0
2015-01-20T02:00:00Z,-3.489,0,0
2015-01-20T03:00:00Z,-3.384,0,0
2015-01-20T04:00:00Z,-3.315,0,0
2015-01-20T05:00:00Z,-3.176,0,0
2015-01-20T06:00:00Z,-2.975,0.0596529945877,2.16044700541
2015-01-20T07:00:00Z,-2.347,1.41368720011,33.1016127999
2015-01-20T08:00:00Z,-1.352,5.4189129023,80.3511870977
2015-01-20T09:00:00Z,-0.251,14.5903446638,129.335555336
2015-01-20T10:00:00Z,0.769,31.97420543,166.11249457
2015-01-20T11:00:00Z,1.448,43.0867596973,171.975840303
2015-01-20T12:00:00Z,1.714,40.9546354549,153.412864545
2015-01-20T13:00:00Z,1.5,29.2076733504,115.69242665
2015-01-20T14:00:00Z,0.444,9.44001761947,57.6685823805
2015-01-20T15:00:00Z,-0.906,0.543935103788,5.64606489621
2015-01-20T16:00:00Z,-1.366,0,0
2015-01-20T17:00:00Z,-1.69,0,0
2015-01-20T18:00:00Z,-2.044,0,0
2015-01-20T19:00:00Z,-2.338,0,0
2015-01-20T20:00:00Z,-2.584,0,0
2015-01-20T21:00:00Z,-2.771,0,0
2015-01-20T22:00:00Z,-2.913,0,0
2015-01-20T23:00:00Z,-3.145,0,0
2015-01-21T00:00:00Z,-3.5,0,0
2015-01-21T01:00:00Z,-3.931,0,0
2015-01-21T02:00:00Z,-4.244,0,0
2015-01-21T03:00:00Z,-4.42,0,0
2015-01-21T04:00:00Z,-4.521,0,0
2015-01-21T05:00:00Z,-4.626,0,0
2015-01-21T06:00:00Z,-4.675,0.935272277203,4.6915277228
2015-01-21T07:00:00Z,-3.409,34.7894650761,52.1550349239
2015-01-21T08:00:00Z,-1.31,122.169997662,79.476602338
2015-01-21T09:00:00Z,0.505,205.04473192,88.5077680801
2015-01-21T10:00:00Z,1.868,234.351535756,99.1175642445
2015-01-21T11:00:00Z,2.71,221.55777118,105.62662882
2015-01-21T12:00:00Z,3.056,179.207582274,102.593817726
2015-01-21T13:00:00Z,2.773,101.645276821,92.1114231789
2015-01-21T14:00:00Z,1.367,27.6533295541,57.6315704459
2015-01-21T15:00:00Z,-0.716,1.03311572529,6.08738427471
2015-01-21T16:00:00Z,-1.266,0,0
2015-01-21T17:00:00Z,-1.278,0,0
2015-01-21T18:00:00Z,-1.295,0,0
2015-01-21T19:00:00Z,-1.297,0,0
2015-01-21T20:00:00Z,-1.298,0,0
2015-01-21T21:00:00Z,-1.251,0,0
2015-01-21T22:00:00Z,-1.237,0,0
2015-01-21T23:00:00Z,-1.183,0,0
2015-01-22T00:00:00Z,-1.109,0,0
2015-01-22T01:00:00Z,-1.072,0,0
2015-01-22T02:00:00Z,-1.032,0,0
